,gly_resc_score,Opening,has_cHelix,all_buns,hx_sc,h1_len,BuriedHyphobSAperRes,ExtendedE6,CurvedLongArm,prot,gly_resc_nres,score_res_betacart,base_width,short_arm_l,H3_len,non_ala_hyphob_percent,Net_charge,long_arm_l,Second_b_place,pocket_vol,scaffold_len,E3_MainBulgeCurve,sc_buns,Second_bulge_E3,av_strand_hb,sspred,hairpin_len,dist,trp_lock_score,long_arm_ang,shoot
MSZZBHVM_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.741205,19.0,70.006,0.0,0.0,-8.500501308055266,0.0,-3.77706,3.0,2.0,11.0,45.5,-5.0,2.0,0.0,265.000094771,107,3.0,6.0,0.0,-1.12481,0.28394,4.0,20.35316489715107,-7.87511,104.60970736480846,37.654583857797405
MTAHUKPB_BasicBeNTF2_designed_0000.pdb,-2.36765,1,0.0,4.0,0.683562,19.0,69.4551,0.0,0.0,-9.191830373746928,1.0,-3.81791,3.0,2.0,15.0,40.0,-7.0,2.0,0.0,122.0,111,2.0,1.0,0.0,-1.14957,0.241134,4.0,20.50847558637816,-8.31774,106.10578290861837,36.012577861396124
MTBBULPT_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,5.0,0.715093,19.0,68.4566,1.0,0.0,-10.471769409424063,0.0,-3.5904,3.0,2.0,14.0,21.4,-4.0,2.0,0.0,243.0,117,1.0,2.0,0.0,-1.08162,0.30043,6.0,22.695745891685785,-9.89428,114.67276027621281,47.9452201430021
MTBVTNLN_BasicBeNTF2_designed_0000.pdb,-2.30478,1,0.0,5.0,0.80607,19.0,76.2616,0.0,0.0,-8.931911257332931,1.0,-3.82727,3.0,2.0,11.0,36.4,-4.0,2.0,0.0,168.0,109,3.0,2.0,0.0,-1.17964,0.199483,4.0,18.025337961975538,-10.2533,85.0601929969544,18.13796795679309
MTEXKAEN_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,1.0,0.775119,19.0,76.6969,0.0,0.0,-8.841659949560661,0.0,-4.07246,5.0,2.0,15.0,40.0,-5.0,2.0,0.0,423.0,119,3.0,0.0,0.0,-1.21741,0.135625,4.0,22.602718588762972,-10.5123,93.94688629721696,25.36737416690775
MTFNZFES_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,9.0,0.747273,19.0,77.6942,0.0,0.0,-10.045243732497184,0.0,-3.89668,3.0,2.0,14.0,50.0,-4.0,2.0,0.0,141.000050426,111,2.0,2.0,0.0,-1.07963,0.309945,4.0,20.894300566290987,-8.72168,115.6964880493099,40.90124123499959
MTHTWJWZ_BasicBeNTF2_designed_0000.pdb,-3.41704,1,0.0,8.0,0.722194,19.0,67.4152,0.0,0.0,0.024351727017174696,2.0,-3.60028,3.0,2.0,10.0,40.0,-4.0,3.0,1.0,154.000055075,111,3.0,5.0,1.0,-1.17142,0.253906,4.0,17.92479682980505,-8.24824,32.3949396599148,65.3366975668067
MTJYSTAL_BasicBeNTF2_designed_0000.pdb,-2.19342,1,0.0,7.0,0.677491,19.0,65.8422,0.0,0.0,-0.32412836519036503,1.0,-3.78666,3.0,2.0,14.0,42.9,-3.0,3.0,1.0,269.0,115,2.0,5.0,1.0,-1.14864,0.27021,4.0,21.674536643383586,-10.2304,32.32806180770888,58.15361856411272
MTMPGKOZ_BasicBeNTF2_designed_0000.pdb,-2.18599,1,0.0,4.0,0.738982,19.0,64.0221,0.0,0.0,-9.401645932824298,1.0,-3.45826,3.0,2.0,11.0,63.6,-3.0,2.0,0.0,298.000106573,107,3.0,4.0,0.0,-1.16857,0.390999,4.0,20.222723922822833,-10.3187,108.1365425471669,32.581092916341674
MTNNCMGU_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,2.0,0.724521,19.0,77.736,0.0,0.0,-4.106202536205291,0.0,-3.65886,3.0,2.0,14.0,50.0,-3.0,3.0,0.0,831.0,117,3.0,0.0,0.0,-1.12111,0.286626,4.0,23.225783611491252,-7.46871,81.69926012452152,27.63226225813196
MTONRGIP_BasicBeNTF2_designed_0000.pdb,-4.26664,1,0.0,4.0,0.606569,19.0,62.8861,0.0,0.0,-1.2426410663581393,2.0,-3.55865,3.0,2.0,10.0,30.0,-11.0,3.0,1.0,296.0,112,3.0,2.0,1.0,-1.08292,0.670852,4.0,19.56676105190014,-10.8643,40.16456093736269,58.71028737546939
MTPOWLYW_BasicBeNTF2_designed_0000.pdb,-2.26756,1,0.0,3.0,0.692715,19.0,70.1205,0.0,0.0,-9.959381192998393,1.0,-3.56685,5.0,1.0,14.0,42.9,-7.0,2.0,0.0,364.0,115,1.0,2.0,0.0,-1.15292,0.373976,6.0,25.84015688017661,0.0,103.81508760729204,35.46963312925837
MTTXJDEY_BasicBeNTF2_designed_0000.pdb,-3.36255,1,0.0,6.0,0.732031,19.0,69.555,0.0,0.0,-0.7586434092081866,1.0,-3.66044,3.0,2.0,10.0,30.0,-3.0,3.0,1.0,811.000290036,112,2.0,2.0,1.0,-1.03351,0.232476,4.0,16.863860317495575,-13.7996,25.87245525712866,64.35926594607734
MTUNFIIM_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,8.0,0.647213,19.0,66.0539,0.0,0.0,-9.708856980849685,0.0,-3.61997,5.0,1.0,11.0,36.4,-8.0,2.0,0.0,51.000018239,107,3.0,5.0,0.0,-1.20435,0.266151,4.0,24.0214484376482,0.0,104.96616191728516,27.41010915528875
MTXNVMXG_BasicBeNTF2_designed_0000.pdb,-3.01261,1,0.0,4.0,0.738315,19.0,75.1619,0.0,0.0,0.3807001602169855,1.0,-3.92772,3.0,2.0,10.0,60.0,-6.0,3.0,1.0,94.0,111,3.0,4.0,1.0,-1.15234,0.260868,4.0,18.523923476194067,-14.9045,25.978218740079758,70.71317496284212
MTXRNHMG_BasicBeNTF2_designed_0000.pdb,-2.56862,1,0.0,2.0,0.745935,19.0,69.7741,0.0,0.0,-6.035046327318748,1.0,-3.79806,3.0,2.0,14.0,42.9,-3.0,3.0,0.0,367.000131249,115,2.0,1.0,0.0,-1.22727,0.248736,4.0,26.01330579605966,-11.9013,96.74639574440502,40.03982449546373
MTZGPWZT_BasicBeNTF2_designed_0000.pdb,-4.84839,1,0.0,5.0,0.780376,19.0,73.7749,0.0,0.0,0.18992548218689898,2.0,-3.78639,5.0,1.0,14.0,42.9,-8.0,3.0,1.0,29.0,119,3.0,3.0,1.0,-1.1059,0.287728,6.0,25.25305956851227,0.0,39.75714318388502,58.93528650278492
MUBIVVCE_BasicBeNTF2_designed_0000.pdb,-2.75127,1,0.0,6.0,0.766136,19.0,77.5734,0.0,0.0,-6.50255503726159,1.0,-3.80693,3.0,2.0,14.0,42.9,-4.0,3.0,0.0,500.999820828,117,3.0,4.0,0.0,-1.19832,0.227922,4.0,24.87846249045628,-11.1202,95.57428802263959,25.55344238826771
MUDPFBPY_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.764491,19.0,73.5729,0.0,0.0,-7.0232610755277385,0.0,-3.79958,5.0,1.0,14.0,42.9,-6.0,2.0,0.0,108.999961019,115,3.0,5.0,0.0,-1.15438,0.203592,6.0,21.13658586346244,0.0,87.99953070237949,29.67350247100177
MUFVAIVO_BasicBeNTF2_designed_0000.pdb,-2.61822,1,0.0,6.0,0.710497,19.0,70.7691,0.0,0.0,-2.116915621038773,1.0,-3.57613,5.0,1.0,11.0,45.5,-8.0,3.0,1.0,269.0,117,2.0,3.0,1.0,-1.1028,0.283036,6.0,26.256705189417403,0.0,57.53882996110688,47.91553155213842
MUMQRPLD_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.740406,19.0,69.0983,0.0,0.0,-8.660879329195938,0.0,-3.7848,5.0,2.0,14.0,21.4,-3.0,2.0,0.0,195.999929905,119,3.0,6.0,0.0,-1.14549,0.267019,4.0,23.564989538851258,-5.42204,100.39400322608162,34.827710942928064
MUPEJFNN_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.760627,19.0,78.4485,0.0,0.0,-9.444164142644231,0.0,-3.59322,5.0,2.0,14.0,42.9,-5.0,2.0,0.0,147.000052571,119,1.0,4.0,0.0,-1.13998,1.0,4.0,25.644984944311624,-7.62486,105.47742124351683,43.76318647250005
MUXGCTSO_BasicBeNTF2_designed_0000.pdb,-2.19111,1,0.0,3.0,0.588665,19.0,72.0747,0.0,0.0,-6.2989391893142095,1.0,-3.76283,5.0,1.0,14.0,21.4,-5.0,3.0,0.0,332.0,115,3.0,0.0,0.0,-1.14528,0.237706,4.0,26.383911139102057,0.0,88.91768391114286,15.81189495867747
MUYIIJUS_BasicBeNTF2_designed_0000.pdb,-2.72394,1,0.0,1.0,0.703989,19.0,74.4884,0.0,0.0,1.5336647883972283,1.0,-3.82706,5.0,1.0,14.0,28.6,-3.0,3.0,1.0,171.0,115,2.0,0.0,1.0,-1.11633,0.218436,4.0,25.05901836759158,0.0,31.999618856614262,71.30909847975572
MUZIBHLJ_BasicBeNTF2_designed_0000.pdb,-2.54625,1,0.0,6.0,0.737595,19.0,75.5172,0.0,0.0,-3.511712030976076,1.0,-3.90844,3.0,2.0,14.0,50.0,-3.0,3.0,0.0,331.000118375,115,3.0,5.0,0.0,-1.18574,1.0,4.0,23.16545090175838,-9.27649,91.95629693091517,31.475510872802545
MUZLXNMB_BasicBeNTF2_designed_0000.pdb,-3.62509,1,0.0,4.0,0.72451,19.0,75.1428,0.0,0.0,-5.56328623288165,1.0,-3.70291,3.0,2.0,14.0,50.0,-7.0,3.0,0.0,545.000194907,114,2.0,3.0,0.0,-1.08957,0.428158,4.0,22.995678761215697,-9.77206,104.1464165583989,35.020644816359265
MVDDRJYZ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,2.0,0.742065,19.0,81.7052,0.0,0.0,-8.462985646503839,0.0,-4.00965,5.0,2.0,15.0,46.7,-8.0,2.0,0.0,383.0,119,3.0,0.0,0.0,-1.14536,0.219081,4.0,24.072616991697902,-9.5089,95.16037101944933,34.413760692103295
MVEOJXLA_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.739334,19.0,69.3129,0.0,0.0,-4.456046860012044,0.0,-3.76465,3.0,2.0,15.0,26.7,-7.0,3.0,0.0,172.000061512,117,2.0,2.0,0.0,-1.16984,0.207101,4.0,24.390199488465036,-12.2194,93.41026663049568,46.42707228470914
MVFZCFDI_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.721391,19.0,70.2932,0.0,0.0,-3.3772690243733354,0.0,-3.76662,3.0,2.0,15.0,33.3,-3.0,3.0,1.0,218.0,117,3.0,1.0,1.0,-1.19867,0.405035,4.0,24.68786124096316,-9.60267,59.89007008183692,52.44325047384601
MVGZMQSL_BasicBeNTF2_designed_0000.pdb,-3.09353,1,0.0,4.0,0.756939,19.0,73.0361,0.0,0.0,0.753297395696201,1.0,-3.76226,5.0,1.0,14.0,35.7,-3.0,3.0,1.0,178.999935985,115,3.0,2.0,1.0,-1.08117,0.233594,4.0,25.74688037646399,0.0,39.08266811445938,61.93156021589371
MVHOBBEA_BasicBeNTF2_designed_0000.pdb,-4.6371,1,0.0,2.0,0.757185,19.0,66.276,0.0,0.0,-0.019349739929854337,2.0,-3.96826,3.0,2.0,10.0,30.0,-3.0,3.0,1.0,25.0,111,3.0,1.0,1.0,-1.13302,0.280074,4.0,19.464253228931707,-8.78797,46.02357153583822,67.21167482804515
MVHUMGTG_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,2.0,0.760172,19.0,68.8591,0.0,0.0,-9.882884396443945,0.0,-3.8784,5.0,1.0,15.0,40.0,-10.0,2.0,0.0,147.000052571,115,1.0,2.0,0.0,-1.30611,0.26819,6.0,26.473287896225678,0.0,102.53973282298519,41.102532094280576
MVJHBSZK_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.718509,19.0,66.5838,0.0,0.0,-6.897614847357603,0.0,-3.73626,3.0,2.0,15.0,33.3,-4.0,3.0,0.0,116.999958158,117,2.0,5.0,0.0,-1.21272,0.257684,4.0,25.518166239875097,-9.92071,99.10146003868957,37.23489905718188
MVLMDUFG_BasicBeNTF2_designed_0000.pdb,-3.01434,1,0.0,10.0,0.639317,19.0,69.1025,0.0,0.0,-6.568124731729842,1.0,-3.57727,3.0,2.0,14.0,50.0,-6.0,3.0,0.0,368.0,115,3.0,4.0,0.0,-1.20628,0.537325,4.0,24.17526264174783,-10.742,102.68668262993654,31.86807123302691
MVLQMEXT_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.752064,19.0,75.1682,0.0,0.0,-1.2077086213442456,0.0,-3.88411,3.0,2.0,10.0,60.0,-3.0,3.0,1.0,336.0,111,2.0,2.0,1.0,-1.15976,0.227758,4.0,22.30974308652346,-13.7638,47.33368810212782,53.128200185231265
MVMBSBEA_BasicBeNTF2_designed_0000.pdb,-3.78556,1,0.0,5.0,0.684594,19.0,75.8915,0.0,0.0,-9.315304114024762,1.0,-3.66529,3.0,2.0,15.0,40.0,-3.0,2.0,0.0,199.000071168,113,2.0,2.0,0.0,-1.09398,0.238731,4.0,21.007687772461935,-6.71281,106.97813635773171,40.40857195751846
MVNYEDGH_BasicBeNTF2_designed_0000.pdb,-1.98096,1,0.0,7.0,0.742033,19.0,68.1154,0.0,0.0,0.12613836717790505,1.0,-3.65861,5.0,1.0,14.0,21.4,-5.0,3.0,1.0,157.000056148,119,2.0,4.0,1.0,-1.07645,0.287597,6.0,25.03206305606395,0.0,33.15560878660447,65.01052192545762
MVONRBGJ_BasicBeNTF2_designed_0000.pdb,-2.38043,1,0.0,4.0,0.766965,19.0,68.8005,0.0,0.0,-1.1959701901404856,1.0,-3.7796,3.0,2.0,15.0,33.3,-4.0,3.0,1.0,263.000094056,117,2.0,3.0,1.0,-1.12381,0.253664,4.0,21.136740711799323,-10.0201,46.750925668912984,59.39426484516771
MVPFJAWM_BasicBeNTF2_designed_0000.pdb,-2.86421,1,0.0,4.0,0.737256,19.0,73.3599,0.0,0.0,0.28261933351943647,1.0,-3.80005,3.0,2.0,10.0,30.0,-7.0,3.0,1.0,127.000045419,111,2.0,2.0,1.0,-1.15565,0.273936,4.0,19.532021808102783,-4.97486,30.816318134526107,66.18748906686729
MVPYDUSF_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,5.0,0.731167,19.0,64.3576,0.0,0.0,-4.810536997419723,0.0,-3.81808,5.0,1.0,14.0,28.6,-3.0,3.0,0.0,623.0,115,3.0,1.0,0.0,-1.11935,0.283581,4.0,25.91423028198883,0.0,99.71214656179333,27.56274882486869
MVRTPQZH_BasicBeNTF2_designed_0000.pdb,-2.61727,1,0.0,4.0,0.74754,19.0,74.5757,0.0,0.0,0.000307393614942697,1.0,-3.74537,3.0,2.0,10.0,20.0,-5.0,3.0,1.0,335.000119805,111,3.0,1.0,1.0,-1.14608,0.237886,4.0,18.312032378832107,-1.55587,38.66381231651823,53.12112944239955
MVRTQRSI_BasicBeNTF2_designed_0000.pdb,-1.96992,1,0.0,6.0,0.680665,19.0,71.69,0.0,0.0,1.092202870805476,1.0,-3.8951,3.0,2.0,10.0,0.0,-5.0,3.0,1.0,222.0,111,3.0,3.0,1.0,-1.1422,0.217785,4.0,17.523759645885768,-10.4273,34.37784056700555,70.38651964362701
MVSMTICV_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.747774,19.0,65.9758,0.0,0.0,-9.749395657658955,0.0,-3.81184,3.0,2.0,11.0,45.5,-4.0,2.0,0.0,172.0,107,1.0,3.0,0.0,-1.25974,0.26979,4.0,22.335736318299467,-11.1219,123.35699613530328,57.43066698610984
MVTAQWAY_BasicBeNTF2_designed_0000.pdb,-3.78215,1,0.0,3.0,0.76038,19.0,72.148,0.0,0.0,0.1442468879602412,1.0,-3.98825,3.0,2.0,10.0,30.0,-3.0,3.0,1.0,127.0,111,2.0,2.0,1.0,-1.12922,0.283097,4.0,20.588593071528003,-10.5192,40.25524184282731,66.7979989349463
MVTMJERT_BasicBeNTF2_designed_0000.pdb,-1.11691,1,0.0,4.0,0.759955,19.0,72.7847,0.0,0.0,-4.248885628873641,1.0,-4.04947,3.0,2.0,15.0,40.0,-6.0,3.0,0.0,290.0,117,3.0,1.0,0.0,-1.18755,0.23333,4.0,22.921074687342117,-14.4499,106.01159743148976,35.41600209774663
MVUSQXHW_BasicBeNTF2_designed_0000.pdb,-4.77337,1,0.0,3.0,0.73392,19.0,67.732,0.0,0.0,1.1122042232777414,2.0,-3.78813,3.0,2.0,10.0,50.0,-4.0,3.0,1.0,88.0,111,3.0,3.0,1.0,-1.17173,0.285481,4.0,18.410362398952707,-15.2838,35.34856970487706,70.78763487775173
MVVVASEU_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,2.0,0.676399,19.0,64.6401,0.0,0.0,-9.975533436930462,0.0,-3.82949,5.0,1.0,15.0,53.3,-5.0,2.0,0.0,283.0,111,1.0,2.0,0.0,-1.18767,0.240555,4.0,26.56808697058923,0.0,118.48691454116367,51.14364300975885
MVXYDXBH_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.731122,19.0,75.7361,0.0,0.0,0.794407171885311,0.0,-3.73595,5.0,1.0,14.0,42.9,-3.0,3.0,1.0,55.0000196695,115,3.0,4.0,1.0,-1.13556,0.284614,4.0,24.026790837864734,0.0,32.153843894300465,58.996647577004666
MWBLUABX_BasicBeNTF2_designed_0000.pdb,-1.47115,1,0.0,5.0,0.671631,19.0,60.4167,0.0,0.0,-8.112423709037497,1.0,-3.65823,3.0,2.0,15.0,33.3,-5.0,2.0,0.0,232.0,113,2.0,3.0,0.0,-1.14786,0.344778,4.0,19.80016127661477,-12.1228,91.03057369066394,37.0260431004111
MWCMHVDG_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.756653,19.0,73.6644,0.0,0.0,-10.135229501366766,0.0,-3.80266,3.0,2.0,15.0,33.3,-4.0,2.0,0.0,216.0,113,2.0,1.0,0.0,-1.17046,0.248598,4.0,22.1229914509251,-10.3163,113.43995430806724,35.2310678038377
MWHGVJMT_BasicBeNTF2_designed_0000.pdb,-5.2638,1,0.0,5.0,0.747009,19.0,70.3801,0.0,0.0,0.2030655131916852,2.0,-3.93441,5.0,1.0,14.0,28.6,-7.0,3.0,1.0,96.0000343323,115,2.0,1.0,1.0,-1.11884,0.280445,4.0,26.498775889681546,0.0,46.9779924399101,67.82721168533942
MWHUHLUF_BasicBeNTF2_designed_0000.pdb,-1.72584,1,0.0,2.0,0.756118,19.0,77.683,0.0,0.0,-5.848067429229202,1.0,-3.88447,3.0,2.0,14.0,57.1,-5.0,3.0,0.0,249.0,115,2.0,0.0,0.0,-1.13709,0.214139,4.0,25.192745085133904,-12.1132,91.79026485566085,37.974436655250884
MWHWPVRI_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.667502,19.0,69.0126,0.0,0.0,-7.572226947373411,0.0,-3.66409,5.0,1.0,10.0,40.0,-5.0,2.0,0.0,143.0,107,3.0,4.0,0.0,-1.20965,0.291328,4.0,21.79614661916935,0.0,91.9813847400824,30.064322945732613
MWIQWSXM_BasicBeNTF2_designed_0000.pdb,-1.0971,1,0.0,2.0,0.727063,19.0,69.984,0.0,0.0,-0.5847734836504106,1.0,-3.78407,3.0,2.0,10.0,30.0,-5.0,3.0,1.0,389.000139117,112,3.0,1.0,1.0,-1.08915,0.362752,4.0,19.312122440838834,-13.5344,40.42177755149521,55.32683987295424
MWJEBJKQ_BasicBeNTF2_designed_0000.pdb,-1.5169,1,0.0,8.0,0.719629,19.0,74.3484,0.0,0.0,-0.7726886468944549,1.0,-3.96996,5.0,1.0,14.0,35.7,-3.0,3.0,1.0,362.0,115,2.0,3.0,1.0,-1.15947,0.316414,4.0,24.3475039927005,0.0,31.699061510449877,60.65255786437734
MWJLXTJA_BasicBeNTF2_designed_0000.pdb,-2.7351,1,0.0,3.0,0.689972,19.0,72.3352,0.0,0.0,-0.7407538751578535,1.0,-3.9999,3.0,2.0,10.0,50.0,-4.0,3.0,1.0,62.0,111,2.0,0.0,1.0,-1.17442,0.269885,4.0,19.18000225379952,-11.2997,36.06945503631158,59.99681778469433
MWJRBBWD_BasicBeNTF2_designed_0000.pdb,-1.8405,1,0.0,4.0,0.67917,19.0,63.0191,0.0,0.0,6.567858069007485,1.0,-3.62543,3.0,2.0,10.0,20.0,-4.0,4.0,1.0,622.0,117,3.0,2.0,1.0,-1.09612,0.475574,4.0,19.823207839264615,-11.2158,36.88099972625723,53.6718086505595
MWPPELOP_BasicBeNTF2_designed_0000.pdb,-3.01771,1,0.0,8.0,0.757691,19.0,75.6723,0.0,0.0,-2.6087315898117804,1.0,-3.69636,5.0,1.0,10.0,40.0,-5.0,3.0,0.0,288.0,113,3.0,5.0,0.0,-1.13552,0.303304,4.0,24.930092141220438,0.0,80.50659768916186,29.828396687325835
MWQBZWXL_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,5.0,0.728611,19.0,68.0165,0.0,0.0,-0.5743803101634359,0.0,-3.78702,5.0,1.0,10.0,40.0,-4.0,3.0,1.0,171.999938488,111,3.0,4.0,1.0,-1.08698,0.268072,4.0,22.719011301390605,0.0,41.212837847879506,60.02710025948494
MWQFXUAS_BasicBeNTF2_designed_0000.pdb,-2.7253,1,0.0,3.0,0.760304,19.0,76.2014,0.0,0.0,4.295185876871168,1.0,-3.96546,3.0,2.0,10.0,40.0,-5.0,4.0,2.0,24.0,117,2.0,2.0,1.0,-1.07442,1.0,4.0,24.104646818005314,-13.8163,15.506811730957482,78.0988169127892
MWQHBZXK_BasicBeNTF2_designed_0000.pdb,-2.30874,1,0.0,12.0,0.730209,19.0,63.3316,0.0,0.0,-7.643070630718939,1.0,-3.42685,3.0,2.0,11.0,45.5,-3.0,2.0,0.0,254.0,109,3.0,5.0,0.0,-1.20747,0.320864,4.0,18.447777185984105,-8.58025,93.50444890940268,29.83306207860946
MWQQUXNS_BasicBeNTF2_designed_0000.pdb,-1.10629,1,0.0,2.0,0.798746,19.0,74.0253,0.0,0.0,-7.720819172329187,1.0,-3.70244,5.0,1.0,14.0,28.6,-5.0,2.0,0.0,158.000056505,111,3.0,2.0,0.0,-1.19033,0.252301,4.0,22.21149379218737,0.0,88.33183323956565,27.210166839255834
MWQXYCKJ_BasicBeNTF2_designed_0000.pdb,-2.66427,1,0.0,5.0,0.739141,19.0,72.7736,0.0,0.0,-0.38109451377253123,1.0,-3.69346,3.0,2.0,10.0,50.0,-6.0,3.0,1.0,133.0,111,2.0,4.0,1.0,-1.14275,0.293857,4.0,21.030727411704113,-8.26199,50.95821256453383,57.22544828163994
MWRFMSLB_BasicBeNTF2_designed_0000.pdb,-5.76863,1,0.0,6.0,0.759164,19.0,67.5315,0.0,0.0,3.586549634926868,2.0,-3.63629,3.0,2.0,10.0,30.0,-4.0,4.0,2.0,507.0,118,2.0,2.0,1.0,-1.01647,0.285595,4.0,22.389516167650402,-9.61003,22.8915801755656,72.28166381485728
MWRGDFOR_BasicBeNTF2_designed_0000.pdb,-1.68892,1,0.0,9.0,0.691525,19.0,63.1808,0.0,0.0,0.2413959472583329,1.0,-3.65964,3.0,2.0,10.0,10.0,-5.0,3.0,1.0,145.0,111,3.0,6.0,1.0,-1.05272,0.527635,4.0,17.329708395023296,-8.226,28.655308634692883,61.42944083185422
MWRMRMJC_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,8.0,0.728383,19.0,67.4864,0.0,0.0,-5.212647472394389,0.0,-3.79152,3.0,2.0,11.0,36.4,-3.0,3.0,0.0,323.0,113,2.0,7.0,0.0,-1.15113,0.280158,4.0,23.569224681247473,-10.8939,88.62451566675418,21.665405627913856
MWSHSTHZ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,8.0,0.721798,19.0,75.6884,0.0,0.0,1.1906333002391811,0.0,-3.78533,3.0,2.0,14.0,57.1,-4.0,3.0,1.0,100.0,115,2.0,4.0,1.0,-1.08075,0.357052,4.0,20.528551659901797,-8.6611,24.846998635423244,74.06215319523602
MWSILRZW_BasicBeNTF2_designed_0000.pdb,-2.89427,1,0.0,4.0,0.725517,19.0,72.8086,0.0,0.0,0.17653914335500787,1.0,-3.70465,5.0,2.0,10.0,50.0,-4.0,3.0,1.0,436.000155926,119,3.0,1.0,1.0,-1.12677,0.272243,4.0,25.405766913564694,-7.4007,33.71941252345697,60.68996511776412
MWSLFINJ_BasicBeNTF2_designed_0000.pdb,-5.96733,1,0.0,6.0,0.74197,19.0,67.9333,0.0,0.0,-1.3816407848569465,2.0,-3.7166,3.0,2.0,14.0,28.6,-4.0,3.0,1.0,208.999925256,115,2.0,3.0,1.0,-1.17933,0.291938,4.0,23.910119357179408,-9.78675,43.80035860674043,58.91757836125561
MWSLNITW_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.716022,19.0,68.2269,0.0,1.0,4.261637225026558,0.0,-3.53821,3.0,2.0,10.0,30.0,-3.0,4.0,0.0,211.999924183,116,3.0,3.0,0.0,-1.08385,0.544815,4.0,22.986205196948852,-4.53816,34.15641459428953,58.175203627842805
MWTMXDDZ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,10.0,0.72057,19.0,73.1764,0.0,0.0,-10.377920687782396,0.0,-3.65686,3.0,2.0,15.0,40.0,-4.0,2.0,0.0,206.0,113,2.0,3.0,0.0,-1.14969,0.226845,4.0,20.934498551634398,-8.83419,111.24737259011614,33.74118504764576
MWVZIEIN_BasicBeNTF2_designed_0000.pdb,-5.47318,1,0.0,3.0,0.751339,19.0,72.2667,0.0,0.0,6.224590968674351,2.0,-3.82619,5.0,1.0,10.0,20.0,-8.0,4.0,1.0,45.9999835491,117,3.0,0.0,1.0,-1.12604,0.279989,4.0,21.228074901216395,0.0,26.277686793672004,65.00364173262794
MWWMBAAE_BasicBeNTF2_designed_0000.pdb,-2.51557,1,0.0,1.0,0.686388,19.0,66.659,0.0,0.0,-9.76697808597494,1.0,-3.61525,3.0,2.0,11.0,18.2,-3.0,2.0,0.0,171.000061154,109,2.0,1.0,0.0,-1.11371,0.290698,4.0,20.967235844635823,-10.4798,101.54492665089936,34.93622576301095
MWZDFRGN_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.694953,19.0,67.9645,0.0,0.0,-0.2714301537302628,0.0,-3.91588,3.0,2.0,14.0,28.6,-5.0,3.0,1.0,88.0,115,2.0,1.0,1.0,-1.13187,0.29115,4.0,21.08610432989309,-3.92045,34.08221521369165,63.505444303948636
MXBRVMQP_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,9.0,0.705629,19.0,70.0633,0.0,0.0,-4.492592743103698,0.0,-3.35333,3.0,2.0,10.0,40.0,-4.0,3.0,0.0,307.0,113,2.0,7.0,0.0,-1.21939,0.332159,4.0,23.860330719847074,-7.18056,93.57844278948563,36.064990414955304
MXDXQPEA_BasicBeNTF2_designed_0000.pdb,-6.03614,1,0.0,4.0,0.712689,19.0,66.4106,0.0,0.0,0.6086775015297441,2.0,-3.99404,5.0,1.0,10.0,40.0,-3.0,3.0,1.0,108.000038624,111,3.0,3.0,1.0,-1.16134,0.265077,4.0,22.188792914805937,0.0,33.46159647121629,65.37193812421181
MXEXAJFO_BasicBeNTF2_designed_0000.pdb,-2.60762,1,0.0,4.0,0.712187,19.0,71.3481,0.0,0.0,-2.3144331336362605,1.0,-3.84814,5.0,1.0,14.0,21.4,-3.0,3.0,1.0,330.0,115,2.0,0.0,1.0,-1.09664,0.275835,4.0,25.27391994076318,0.0,54.83360387513033,44.28425146574517
