,shoot,short_arm,long_arm_ang,dist,base,main_bulge_curve,long_arm,sheet_type,prot,len,sec_bulge,path,x,y
den_BOOYPXLM,36.971587152802385,1,53.19326789663694,24.462920607600488,5,3,3,41,-5.197318508644804,126,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BOOYPXLM_BasicBeNTF2_designed_0000.pdb,0.7067343592643738,38.617103576660156
den_BPAVXHGI,57.611114768266376,2,62.450443623609175,25.351143255848537,5,2,3,43,-1.115260514342303,134,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BPAVXHGI_BasicBeNTF2_designed_0000.pdb,-45.623512268066406,-41.0748176574707
den_BPBDKNWF,39.17020583219727,2,102.19904041382938,26.047045485734202,5,1,2,29,-9.263370159918821,125,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BPBDKNWF_BasicBeNTF2_designed_0000.pdb,10.310513496398926,-5.361947536468506
den_BPDIEUEO,64.67343311709068,2,25.70290297598628,26.677111053442207,5,2,4,62,4.989512363756752,133,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BPDIEUEO_BasicBeNTF2_designed_0000.pdb,53.4013671875,16.61326789855957
den_BPFUPOYY,37.96428929389987,2,54.442422724185064,26.268939664920584,5,2,3,46,-4.258818502991586,125,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BPFUPOYY_BasicBeNTF2_designed_0000.pdb,51.04469299316406,15.373430252075195
den_BPPKZMKX,44.063201516665,1,45.953181432725415,25.247488981532662,5,3,4,57,6.634507392063817,134,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BPPKZMKX_BasicBeNTF2_designed_0000.pdb,-31.653230667114258,27.374975204467773
den_BPQJPXMM,41.30828336615181,2,49.28212884768483,24.60768267040186,5,3,3,51,-3.477586955420689,127,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BPQJPXMM_BasicBeNTF2_designed_0000.pdb,53.459930419921875,2.114927053451538
den_BPUKYGDO,44.05481752612917,2,51.98112654302261,27.031306441140366,5,2,3,43,-3.1713165670322727,130,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BPUKYGDO_BasicBeNTF2_designed_0000.pdb,49.37495422363281,3.6449127197265625
den_BQFZHFXH,58.96733564214239,2,38.847720176057166,24.3841590342069,5,2,3,44,-1.316172659455642,133,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BQFZHFXH_BasicBeNTF2_designed_0000.pdb,39.83524703979492,13.58998966217041
den_BQJJNQJY,39.58197781652328,1,54.46294301442714,25.50741615404216,5,2,3,36,-3.1311518875679454,129,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BQJJNQJY_BasicBeNTF2_designed_0000.pdb,-21.439899444580078,10.167043685913086
den_BQOFZVWQ,61.41965291215379,2,35.79683230852632,24.92758736895842,5,3,3,49,0.5372043290779711,128,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BQOFZVWQ_BasicBeNTF2_designed_0000.pdb,47.600128173828125,17.566898345947266
den_BQRMHOVL,25.917777583460378,2,84.9788131841929,26.22182452326698,5,3,3,52,-3.9936172716049363,136,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BQRMHOVL_BasicBeNTF2_designed_0000.pdb,-37.801761627197266,-39.77358627319336
den_BROEBAFV,94.24515221098352,2,19.884088190881133,24.557941052297764,5,2,4,64,5.550419736050969,129,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BROEBAFV_BasicBeNTF2_designed_0000.pdb,25.968975067138672,11.25432014465332
den_BRQKXRUP,56.59649056382416,1,42.58087658065511,26.085523223137383,5,3,3,38,-2.1968201833346424,122,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BRQKXRUP_BasicBeNTF2_designed_0000.pdb,21.4429874420166,44.7401237487793
den_BSDNMHOK,53.3927832184723,2,55.8901117827721,22.82809674662353,3,2,3,5,-1.8890883716440747,126,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BSDNMHOK_BasicBeNTF2_designed_0000.pdb,-28.131982803344727,-41.35641860961914
den_BSPWMGBK,57.892548709372946,2,32.83441707438025,26.831603075824955,5,3,4,65,7.149551559549819,141,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BSPWMGBK_BasicBeNTF2_designed_0000.pdb,-46.08527374267578,21.34163475036621
den_BTDIQNTC,61.10000436951863,1,28.907192439473498,26.305591733647006,5,2,4,53,6.8528010464352995,134,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BTDIQNTC_BasicBeNTF2_designed_0000.pdb,-32.67030715942383,31.348936080932617
den_BTDVCIKI,85.47746521079836,1,8.941267583180634,26.217921322091307,5,2,4,56,6.792490495743994,125,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BTDVCIKI_BasicBeNTF2_designed_0000.pdb,-7.399388313293457,29.990638732910156
den_BTERLZVR,67.68333999921789,2,22.369314393651717,24.000541111940052,5,2,4,61,7.524700586281639,133,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BTERLZVR_BasicBeNTF2_designed_0000.pdb,46.57705307006836,14.114006996154785
den_BTONWIXM,52.861641326614105,2,49.74746574819595,21.46871506148693,3,2,3,6,-2.4546130587547594,123,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BTONWIXM_BasicBeNTF2_designed_0000.pdb,11.709505081176758,-33.25297546386719
den_BTVUDYYV,25.71544859320008,1,88.20252727656938,26.642201533396605,5,2,3,37,-4.457386236605705,129,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BTVUDYYV_BasicBeNTF2_designed_0000.pdb,-25.429609298706055,12.581961631774902
den_BVIWMWBL,57.056179446915934,1,42.90275903509845,22.833821167180183,5,3,3,38,0.22375054987568888,124,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BVIWMWBL_BasicBeNTF2_designed_0000.pdb,6.7746901512146,26.661104202270508
den_BVPQJFXV,22.613150377268795,2,80.61755810034208,25.046699464006263,5,3,3,52,-2.9154186513008007,135,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BVPQJFXV_BasicBeNTF2_designed_0000.pdb,-40.134586334228516,16.15131950378418
den_BVQVMNUY,33.15712089124915,1,76.0588041044495,27.878947820897785,5,2,3,37,-3.635529519200512,134,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BVQVMNUY_BasicBeNTF2_designed_0000.pdb,-28.775598526000977,12.409968376159668
den_BVUJTNUI,69.3849973956348,2,26.216941884212524,24.09137361912809,5,3,3,50,1.1370314714513317,128,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BVUJTNUI_BasicBeNTF2_designed_0000.pdb,48.29762649536133,19.583894729614258
den_BVWOBJVG,70.84324702051434,1,26.119815666108927,24.296999042857326,5,3,3,40,0.9806929801366575,128,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BVWOBJVG_BasicBeNTF2_designed_0000.pdb,11.681779861450195,50.676143646240234
den_BWBSCFSA,18.172281407202206,1,93.86829723752294,26.584315213926594,5,2,3,37,-4.568788280279129,125,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BWBSCFSA_BasicBeNTF2_designed_0000.pdb,-24.63360023498535,24.750534057617188
den_BWCCOHNA,30.20979297428738,2,86.66046851427113,27.562792339741844,5,2,3,47,-3.7356496946317677,131,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BWCCOHNA_BasicBeNTF2_designed_0000.pdb,-46.302589416503906,11.675515174865723
den_BWGCOHDK,51.801901850922604,2,43.61544437864204,25.29849124696462,5,2,3,43,-1.0742984767154038,125,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BWGCOHDK_BasicBeNTF2_designed_0000.pdb,51.46102523803711,15.101134300231934
den_BWQCNJUL,68.73035971354172,1,48.46878172007356,25.341818852689883,5,2,3,35,0.5774773941505931,124,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BWQCNJUL_BasicBeNTF2_designed_0000.pdb,10.379169464111328,50.712093353271484
den_BWVSCZPN,46.004425584074994,2,50.905170806320825,21.301894274351206,3,2,3,5,-2.5180845700678365,123,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BWVSCZPN_BasicBeNTF2_designed_0000.pdb,11.351028442382812,-26.89861488342285
den_BXAQAWBE,68.01835369560307,2,22.614757575502143,25.66194896815444,5,3,4,66,4.741657962630853,133,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BXAQAWBE_BasicBeNTF2_designed_0000.pdb,27.38347625732422,3.4136862754821777
den_BXDNDHGU,60.80556330490815,2,30.161781155902204,22.685151684974386,5,3,3,48,-0.050691563068335554,133,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BXDNDHGU_BasicBeNTF2_designed_0000.pdb,45.719356536865234,10.69211483001709
den_BXGMWIUE,60.64069449432429,2,40.748159025590226,25.833063683940573,5,2,3,43,0.14352210881966343,137,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BXGMWIUE_BasicBeNTF2_designed_0000.pdb,41.719635009765625,16.245668411254883
den_BXICKKLF,29.408939574001238,2,89.33430704459263,23.27541946117493,5,2,2,31,-8.860861934171016,129,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BXICKKLF_BasicBeNTF2_designed_0000.pdb,-45.07841110229492,-42.53377914428711
den_BXIEPDII,50.6858275534924,2,110.43118707987428,25.580742490882937,5,1,2,30,-8.948248639604888,129,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BXIEPDII_BasicBeNTF2_designed_0000.pdb,-39.48453140258789,1.6699496507644653
den_BXNRPLKO,35.389994333223854,1,74.29103985056739,26.711470357668755,5,3,3,42,-1.914062987214196,125,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BXNRPLKO_BasicBeNTF2_designed_0000.pdb,-23.463708877563477,13.602967262268066
den_BXYRAPPE,42.18728160378089,1,101.78766717459419,25.921850477247176,5,1,2,25,-9.757150100609003,127,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BXYRAPPE_BasicBeNTF2_designed_0000.pdb,-17.139041900634766,7.603817462921143
den_BYVIFCLP,71.83909051580046,1,38.473799506529005,23.452937037873504,5,3,3,39,1.4946416474838173,123,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BYVIFCLP_BasicBeNTF2_designed_0000.pdb,-43.28981018066406,-25.171165466308594
den_BZAYMHNL,75.05048467721421,1,15.121548604187367,25.54943121714511,5,3,4,60,4.962938194120676,133,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BZAYMHNL_BasicBeNTF2_designed_0000.pdb,-29.734539031982422,28.952484130859375
den_BZFMSUDO,32.51789857015456,1,102.18701068640368,22.71054306583092,5,3,2,28,-8.307011113708246,125,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BZFMSUDO_BasicBeNTF2_designed_0000.pdb,-40.44269943237305,-21.061555862426758
den_BZNHXFRF,67.68771291269438,2,24.820211203012892,26.946743625533493,5,2,4,63,2.82944925768426,129,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BZNHXFRF_BasicBeNTF2_designed_0000.pdb,26.193634033203125,11.232487678527832
den_BZORGZOZ,52.03313713396774,1,46.16149207570366,25.98210016283379,5,2,3,33,-0.9316074588559964,125,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BZORGZOZ_BasicBeNTF2_designed_0000.pdb,7.002069473266602,42.20122146606445
den_BZQYYWOU,31.143541159543645,1,80.77215648510673,26.487167636370447,5,3,3,42,-3.4042441349793187,129,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BZQYYWOU_BasicBeNTF2_designed_0000.pdb,-27.427194595336914,28.64958953857422
den_BZUXBEDQ,50.19467209438375,1,43.584072018083766,23.35172969185439,5,2,3,34,-1.7111336231239722,130,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BZUXBEDQ_BasicBeNTF2_designed_0000.pdb,7.774073600769043,45.08980178833008
den_BZWEEHRI,31.674333413927798,2,74.42595802949374,25.749757551364148,5,3,3,52,-2.6765300289916354,138,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/BZWEEHRI_BasicBeNTF2_designed_0000.pdb,40.221004486083984,-4.9396491050720215
den_CAOQAPPQ,70.26378372273633,1,22.69525601657146,27.263051964195736,5,2,4,56,4.007118323296174,133,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CAOQAPPQ_BasicBeNTF2_designed_0000.pdb,-29.349458694458008,26.061494827270508
den_CAVHTCTP,77.60212101085877,2,12.59138184410309,23.82408156585323,5,3,4,67,5.657026561800324,133,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CAVHTCTP_BasicBeNTF2_designed_0000.pdb,27.498912811279297,11.60955810546875
den_CBDDXKFA,49.49690189678756,2,51.01490586141181,21.78032360341259,3,3,3,10,-2.2545675709800754,127,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CBDDXKFA_BasicBeNTF2_designed_0000.pdb,-9.424388885498047,-46.035091400146484
den_CBDPODDX,40.74449589944959,1,51.46259823777469,24.825402577319373,5,2,3,36,-2.3155511852733976,134,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CBDPODDX_BasicBeNTF2_designed_0000.pdb,-29.38810157775879,20.980188369750977
den_CBFGBEMO,33.16573258629282,1,77.3417798782189,27.212256415562916,5,2,3,37,-2.7264894308077263,127,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CBFGBEMO_BasicBeNTF2_designed_0000.pdb,-26.484352111816406,15.235957145690918
den_CCAOKLAN,33.41650628871915,2,57.4204227942492,19.604276950151824,3,3,3,14,-2.5771545147824533,123,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CCAOKLAN_BasicBeNTF2_designed_0000.pdb,8.71200942993164,-39.22761154174805
den_CDDNNBXL,57.94499165368492,1,43.14632594697211,23.922563939339977,5,2,3,34,-1.2005431985848034,122,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CDDNNBXL_BasicBeNTF2_designed_0000.pdb,6.649965286254883,46.9955940246582
den_CDLYCXYZ,36.18219266883065,2,53.90606627079401,24.018114579410337,5,3,3,51,-3.5718377165510677,124,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CDLYCXYZ_BasicBeNTF2_designed_0000.pdb,34.33047103881836,-1.4291754961013794
den_CDRTMMHC,26.390218317813208,2,94.48905302167141,26.85500945744487,5,2,3,47,-5.419676276544836,126,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CDRTMMHC_BasicBeNTF2_designed_0000.pdb,48.0697135925293,3.183115005493164
den_CEQLXORA,29.44679226332903,2,102.63560368058116,25.268901224027022,5,3,3,52,-4.794664471774178,134,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CEQLXORA_BasicBeNTF2_designed_0000.pdb,40.513790130615234,9.344348907470703
den_CEQZNNFQ,75.41747113337934,2,21.19007140652607,22.313032098091494,5,2,3,45,1.2922084510167977,128,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CEQZNNFQ_BasicBeNTF2_designed_0000.pdb,39.056724548339844,2.3466060161590576
den_CFAFIXIJ,33.62354068796503,2,59.24519301771852,22.69233439716045,3,2,3,8,-3.5727089750473855,136,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CFAFIXIJ_BasicBeNTF2_designed_0000.pdb,-20.372961044311523,-11.743978500366211
den_CFNZVXJZ,66.26863438500037,2,28.556552383629068,22.88830015247108,5,2,3,44,0.2633514804436672,123,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CFNZVXJZ_BasicBeNTF2_designed_0000.pdb,52.06000518798828,-3.829355478286743
den_CFRMOKDI,41.18618808964533,1,48.81385381640688,22.51542387623816,5,3,3,41,-2.698929328112605,124,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CFRMOKDI_BasicBeNTF2_designed_0000.pdb,3.9453697204589844,47.1446418762207
den_CGERWFOY,50.21568206259391,2,46.456073104455896,24.511318347854747,5,3,3,48,-1.240715724335013,126,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CGERWFOY_BasicBeNTF2_designed_0000.pdb,55.844478607177734,-0.4923473298549652
den_CGFMNQHQ,27.005193322084324,2,98.4748229269839,26.26662166160926,5,3,3,52,-4.8052817285305185,124,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CGFMNQHQ_BasicBeNTF2_designed_0000.pdb,58.4681282043457,1.5380914211273193
den_CGKWRESF,62.3297649473475,2,42.28886754439613,26.737656443307944,5,2,3,43,-1.66295857829701,143,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CGKWRESF_BasicBeNTF2_designed_0000.pdb,-42.077842712402344,10.385933876037598
den_CGOBTVJB,45.15863316331203,2,44.90420999363133,24.157195120941378,3,3,4,23,0.7646832768622414,133,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CGOBTVJB_BasicBeNTF2_designed_0000.pdb,-6.921202659606934,-47.075889587402344
den_CGOUEPTA,75.19181883313762,2,16.150767356762593,21.96515786750812,5,3,4,68,3.3703258129702114,129,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CGOUEPTA_BasicBeNTF2_designed_0000.pdb,23.468017578125,3.61112380027771
den_CGYXXENL,62.12188565625772,2,58.23917838665419,25.03797758844811,5,2,3,45,-1.1928211486804,126,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CGYXXENL_BasicBeNTF2_designed_0000.pdb,49.770225524902344,14.192588806152344
den_CGZVQMQV,57.29940419682596,2,58.7568627818488,24.870905396406396,5,2,3,44,-1.626462573251727,138,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CGZVQMQV_BasicBeNTF2_designed_0000.pdb,43.324974060058594,11.360034942626953
den_CHKIZWKJ,54.989227949013696,2,35.15830093705138,21.33603034441343,5,3,3,48,-1.1095475878994083,128,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CHKIZWKJ_BasicBeNTF2_designed_0000.pdb,38.955814361572266,-2.9464356899261475
den_CHQTMYMW,48.49888778429121,1,43.618435198613184,23.218863872612342,5,3,3,38,-2.0017014663631603,131,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CHQTMYMW_BasicBeNTF2_designed_0000.pdb,4.0028510093688965,40.63930892944336
den_CIBJDLKK,51.09410539407378,1,38.90633775284286,22.11287149088032,5,3,3,41,-1.1915469513535584,122,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CIBJDLKK_BasicBeNTF2_designed_0000.pdb,-41.88203811645508,-27.31020164489746
den_CIPZHFFV,31.941327858860973,2,59.2950584903432,25.386528052650235,5,3,3,51,-4.321180298704558,122,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CIPZHFFV_BasicBeNTF2_designed_0000.pdb,35.3139762878418,-6.915452003479004
den_CJAVRTEQ,60.53665704107942,2,44.133053680425746,24.748711199700825,5,2,3,45,-1.5719248973150748,126,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CJAVRTEQ_BasicBeNTF2_designed_0000.pdb,54.84306335449219,2.957136392593384
den_CJZOACUZ,25.930511170504275,2,81.90721296620929,22.303490220761287,3,3,3,14,-3.2713617709507528,124,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CJZOACUZ_BasicBeNTF2_designed_0000.pdb,13.722769737243652,-34.03321838378906
den_CKDYBCEW,25.728381668727735,2,68.7355882652323,24.112216524841728,5,3,3,52,-3.2475396951259476,138,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CKDYBCEW_BasicBeNTF2_designed_0000.pdb,35.6788444519043,9.233407974243164
den_CKELYFOQ,75.76751286325062,2,14.56876686781692,25.890032996205807,5,3,4,68,5.000365229953154,130,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CKELYFOQ_BasicBeNTF2_designed_0000.pdb,24.236875534057617,9.80685043334961
den_CKKQGWJL,50.07526397649153,1,39.92560196613049,27.214944292163764,5,3,4,57,3.752319402172912,130,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CKKQGWJL_BasicBeNTF2_designed_0000.pdb,-28.5151424407959,29.508874893188477
den_CKOKSUTM,61.26665859783347,2,34.82181083247795,23.883295156105504,5,3,3,49,-1.0981669005014307,137,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CKOKSUTM_BasicBeNTF2_designed_0000.pdb,35.95918273925781,10.703207969665527
den_CLVDYSWC,64.73423451971122,2,28.69447818356338,22.082852465840805,5,2,3,45,-1.7562918109072907,122,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CLVDYSWC_BasicBeNTF2_designed_0000.pdb,48.373626708984375,0.10300976783037186
den_CMBJECDX,49.30525756557813,2,103.85438619164651,26.66522146950932,5,1,2,29,-8.857936407083915,129,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/CMBJECDX_BasicBeNTF2_designed_0000.pdb,-21.929466247558594,0.9849990010261536
